Solar flux (W/m2/micron) vs wavel (microns)  old ASTM2.dat = add 1/4,1/2,3/4 points 6785 pts for interp ASTM  Standard Solar  www.astm.org  w(microns), F(W/m2/micron)
  297    0.1935     3.808E+00
  298    0.1938     4.159E+00
  299    0.1940     4.509E+00
  300    0.1943     4.859E+00
  301    0.1945     5.210E+00
  302    0.1948     5.264E+00
  303    0.1950     5.319E+00
  304    0.1953     5.373E+00
  305    0.1955     5.427E+00
  306    0.1958     5.572E+00
  307    0.1960     5.717E+00
  308    0.1963     5.863E+00
  309    0.1965     6.008E+00
  310    0.1968     6.054E+00
  311    0.1970     6.099E+00
  312    0.1973     6.145E+00
  313    0.1975     6.191E+00
  314    0.1978     6.190E+00
  315    0.1980     6.189E+00
  316    0.1983     6.188E+00
  317    0.1985     6.187E+00
  318    0.1988     6.306E+00
  319    0.1990     6.425E+00
  320    0.1993     6.545E+00
  321    0.1995     6.664E+00
  322    0.1998     6.829E+00
  323    0.2000     6.995E+00
  324    0.2003     7.160E+00
  325    0.2005     7.326E+00
  326    0.2008     7.500E+00
  327    0.2010     7.675E+00
  328    0.2013     7.849E+00
  329    0.2015     8.023E+00
  330    0.2018     8.082E+00
  331    0.2020     8.142E+00
  332    0.2023     8.201E+00
  333    0.2025     8.261E+00
  334    0.2028     8.500E+00
  335    0.2030     8.739E+00
  336    0.2032     8.978E+00
  337    0.2035     9.217E+00
  338    0.2037     9.475E+00
  339    0.2040     9.733E+00
  340    0.2042     9.992E+00
  341    0.2045     1.025E+01
  342    0.2047     1.032E+01
  343    0.2050     1.039E+01
  344    0.2052     1.047E+01
  345    0.2055     1.054E+01
  346    0.2057     1.067E+01
  347    0.2060     1.081E+01
  348    0.2062     1.095E+01
  349    0.2065     1.108E+01
  350    0.2067     1.147E+01
  351    0.2070     1.187E+01
  352    0.2072     1.226E+01
  353    0.2075     1.265E+01
  354    0.2077     1.325E+01
  355    0.2080     1.385E+01
  356    0.2082     1.445E+01
  357    0.2085     1.505E+01
  358    0.2087     1.663E+01
  359    0.2090     1.821E+01
  360    0.2092     1.980E+01
  361    0.2095     2.138E+01
  362    0.2097     2.302E+01
  363    0.2100     2.465E+01
  364    0.2102     2.629E+01
  365    0.2105     2.792E+01
  366    0.2107     2.933E+01
  367    0.2110     3.073E+01
  368    0.2112     3.213E+01
  369    0.2115     3.354E+01
  370    0.2117     3.298E+01
  371    0.2120     3.242E+01
  372    0.2122     3.186E+01
  373    0.2125     3.130E+01
  374    0.2127     3.176E+01
  375    0.2130     3.223E+01
  376    0.2132     3.269E+01
  377    0.2135     3.315E+01
  378    0.2137     3.487E+01
  379    0.2140     3.659E+01
  380    0.2142     3.831E+01
  381    0.2145     4.003E+01
  382    0.2147     3.906E+01
  383    0.2150     3.809E+01
  384    0.2152     3.712E+01
  385    0.2155     3.615E+01
  386    0.2157     3.518E+01
  387    0.2160     3.421E+01
  388    0.2162     3.324E+01
  389    0.2165     3.227E+01
  390    0.2167     3.303E+01
  391    0.2170     3.378E+01
  392    0.2172     3.453E+01
  393    0.2175     3.529E+01
  394    0.2177     3.756E+01
  395    0.2180     3.983E+01
  396    0.2182     4.210E+01
  397    0.2185     4.437E+01
  398    0.2188     4.501E+01
  399    0.2190     4.564E+01
  400    0.2193     4.628E+01
  401    0.2195     4.692E+01
  402    0.2198     4.702E+01
  403    0.2200     4.712E+01
  404    0.2203     4.723E+01
  405    0.2205     4.733E+01
  406    0.2208     4.539E+01
  407    0.2210     4.345E+01
  408    0.2213     4.152E+01
  409    0.2215     3.958E+01
  410    0.2218     4.210E+01
  411    0.2220     4.461E+01
  412    0.2223     4.713E+01
  413    0.2225     4.965E+01
  414    0.2228     5.299E+01
  415    0.2230     5.633E+01
  416    0.2233     5.967E+01
  417    0.2235     6.301E+01
  418    0.2238     6.200E+01
  419    0.2240     6.099E+01
  420    0.2243     5.998E+01
  421    0.2245     5.897E+01
  422    0.2248     5.730E+01
  423    0.2250     5.563E+01
  424    0.2253     5.396E+01
  425    0.2255     5.229E+01
  426    0.2258     4.907E+01
  427    0.2260     4.584E+01
  428    0.2263     4.262E+01
  429    0.2265     3.940E+01
  430    0.2268     3.953E+01
  431    0.2270     3.966E+01
  432    0.2273     3.979E+01
  433    0.2275     3.992E+01
  434    0.2278     4.293E+01
  435    0.2280     4.594E+01
  436    0.2283     4.894E+01
  437    0.2285     5.195E+01
  438    0.2288     5.089E+01
  439    0.2290     4.983E+01
  440    0.2293     4.877E+01
  441    0.2295     4.771E+01
  442    0.2298     4.881E+01
  443    0.2300     4.991E+01
  444    0.2303     5.102E+01
  445    0.2305     5.212E+01
  446    0.2308     5.183E+01
  447    0.2310     5.155E+01
  448    0.2313     5.126E+01
  449    0.2315     5.097E+01
  450    0.2318     5.154E+01
  451    0.2320     5.211E+01
  452    0.2323     5.269E+01
  453    0.2325     5.326E+01
  454    0.2328     5.113E+01
  455    0.2330     4.900E+01
  456    0.2333     4.687E+01
  457    0.2335     4.474E+01
  458    0.2338     4.330E+01
  459    0.2340     4.186E+01
  460    0.2342     4.041E+01
  461    0.2345     3.897E+01
  462    0.2347     4.208E+01
  463    0.2350     4.520E+01
  464    0.2352     4.831E+01
  465    0.2355     5.142E+01
  466    0.2357     5.071E+01
  467    0.2360     5.001E+01
  468    0.2362     4.930E+01
  469    0.2365     4.859E+01
  470    0.2367     4.855E+01
  471    0.2370     4.852E+01
  472    0.2372     4.848E+01
  473    0.2375     4.844E+01
  474    0.2377     4.682E+01
  475    0.2380     4.520E+01
  476    0.2382     4.358E+01
  477    0.2385     4.196E+01
  478    0.2387     4.250E+01
  479    0.2390     4.304E+01
  480    0.2392     4.358E+01
  481    0.2395     4.412E+01
  482    0.2397     4.298E+01
  483    0.2400     4.184E+01
  484    0.2402     4.070E+01
  485    0.2405     3.956E+01
  486    0.2407     4.254E+01
  487    0.2410     4.552E+01
  488    0.2412     4.850E+01
  489    0.2415     5.148E+01
  490    0.2417     5.626E+01
  491    0.2420     6.104E+01
  492    0.2422     6.582E+01
  493    0.2425     7.060E+01
  494    0.2427     6.958E+01
  495    0.2430     6.856E+01
  496    0.2432     6.755E+01
  497    0.2435     6.653E+01
  498    0.2437     6.514E+01
  499    0.2440     6.375E+01
  500    0.2442     6.236E+01
  501    0.2445     6.097E+01
  502    0.2447     5.808E+01
  503    0.2450     5.518E+01
  504    0.2452     5.228E+01
  505    0.2455     4.939E+01
  506    0.2457     4.964E+01
  507    0.2460     4.989E+01
  508    0.2462     5.015E+01
  509    0.2465     5.040E+01
  510    0.2467     5.167E+01
  511    0.2470     5.295E+01
  512    0.2472     5.423E+01
  513    0.2475     5.550E+01
  514    0.2477     5.304E+01
  515    0.2480     5.058E+01
  516    0.2482     4.811E+01
  517    0.2485     4.565E+01
  518    0.2487     4.833E+01
  519    0.2490     5.102E+01
  520    0.2492     5.370E+01
  521    0.2495     5.638E+01
  522    0.2497     5.731E+01
  523    0.2500     5.824E+01
  524    0.2502     5.917E+01
  525    0.2505     6.010E+01
  526    0.2508     5.658E+01
  527    0.2510     5.305E+01
  528    0.2512     4.953E+01
  529    0.2515     4.601E+01
  530    0.2518     4.489E+01
  531    0.2520     4.378E+01
  532    0.2522     4.266E+01
  533    0.2525     4.155E+01
  534    0.2528     4.405E+01
  535    0.2530     4.655E+01
  536    0.2532     4.905E+01
  537    0.2535     5.155E+01
  538    0.2538     5.355E+01
  539    0.2540     5.556E+01
  540    0.2542     5.756E+01
  541    0.2545     5.957E+01
  542    0.2548     6.450E+01
  543    0.2550     6.944E+01
  544    0.2552     7.437E+01
  545    0.2555     7.930E+01
  546    0.2558     8.492E+01
  547    0.2560     9.055E+01
  548    0.2562     9.617E+01
  549    0.2565     1.018E+02
  550    0.2568     1.077E+02
  551    0.2570     1.136E+02
  552    0.2572     1.195E+02
  553    0.2575     1.254E+02
  554    0.2578     1.253E+02
  555    0.2580     1.252E+02
  556    0.2582     1.252E+02
  557    0.2585     1.251E+02
  558    0.2588     1.198E+02
  559    0.2590     1.145E+02
  560    0.2592     1.093E+02
  561    0.2595     1.040E+02
  562    0.2598     1.001E+02
  563    0.2600     9.625E+01
  564    0.2602     9.238E+01
  565    0.2605     8.851E+01
  566    0.2608     8.883E+01
  567    0.2610     8.916E+01
  568    0.2612     8.948E+01
  569    0.2615     8.980E+01
  570    0.2618     9.325E+01
  571    0.2620     9.670E+01
  572    0.2622     1.001E+02
  573    0.2625     1.036E+02
  574    0.2628     1.192E+02
  575    0.2630     1.347E+02
  576    0.2632     1.502E+02
  577    0.2635     1.658E+02
  578    0.2638     1.868E+02
  579    0.2640     2.078E+02
  580    0.2642     2.287E+02
  581    0.2645     2.497E+02
  582    0.2648     2.504E+02
  583    0.2650     2.512E+02
  584    0.2652     2.519E+02
  585    0.2655     2.527E+02
  586    0.2658     2.519E+02
  587    0.2660     2.511E+02
  588    0.2662     2.502E+02
  589    0.2665     2.494E+02
  590    0.2668     2.498E+02
  591    0.2670     2.501E+02
  592    0.2672     2.505E+02
  593    0.2675     2.508E+02
  594    0.2678     2.491E+02
  595    0.2680     2.473E+02
  596    0.2682     2.456E+02
  597    0.2685     2.438E+02
  598    0.2688     2.426E+02
  599    0.2690     2.414E+02
  600    0.2692     2.401E+02
  601    0.2695     2.389E+02
  602    0.2698     2.460E+02
  603    0.2700     2.531E+02
  604    0.2702     2.602E+02
  605    0.2705     2.673E+02
  606    0.2708     2.566E+02
  607    0.2710     2.459E+02
  608    0.2712     2.351E+02
  609    0.2715     2.244E+02
  610    0.2718     2.177E+02
  611    0.2720     2.109E+02
  612    0.2722     2.042E+02
  613    0.2725     1.974E+02
  614    0.2728     1.972E+02
  615    0.2730     1.969E+02
  616    0.2732     1.967E+02
  617    0.2735     1.965E+02
  618    0.2738     1.805E+02
  619    0.2740     1.646E+02
  620    0.2742     1.486E+02
  621    0.2745     1.326E+02
  622    0.2748     1.432E+02
  623    0.2750     1.538E+02
  624    0.2752     1.645E+02
  625    0.2755     1.751E+02
  626    0.2758     1.920E+02
  627    0.2760     2.089E+02
  628    0.2762     2.259E+02
  629    0.2765     2.428E+02
  630    0.2768     2.406E+02
